row_idx,num_updates,guard_rew,thief_rew,guard_add_response,thief_add_response,guard_report_reward,thief_report_reward
100,4060,0.998053,0.00194687,1,0.00196996,1,0.00270803
101,4120,0.998077,0.00192256,1,0.00218394,1,0.00218341
102,4181,0.998102,0.00189799,1,0.00263032,1,0.002295
103,4242,0.998122,0.00187769,1,0.00164978,1,0.00273327
104,4303,0.998146,0.00185399,1,0.00185874,1,0.00348432
105,4365,0.998168,0.00183171,1,0.00183234,1,0.0023357
106,4427,0.998191,0.00180918,1,0.00158085,1,0.00270942
107,4489,0.998211,0.00178883,1,0.00200445,1,0.00244934
108,4551,0.99823,0.00176958,1,0.00197715,1,0.00241599
109,4614,0.998252,0.00174765,1,0.00173348,1,0.00264298
110,4677,0.998273,0.00172744,1,0.0025652,1,0.00213721
